,Unnamed: 0,scale,path,psnr,ssim,lpips,chamfer
9561,9561,any,/root/autodl-tmp/animedata/train_10k/Disney_19_02102_s1,29.324111595262146,0.9880785,0.03503,1.6945498e-05
11163,11163,any,/root/autodl-tmp/animedata/train_10k/Disney_3_01096_s2,27.088542242862907,0.97952914,0.03503,2.2458022e-05
12533,12533,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v2_8_03451_s2,36.97014837441801,0.98851144,0.03503,8.742612e-06
15395,15395,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_115512_s2,27.69198079888247,0.94545645,0.03503,2.4972815e-05
16976,16976,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_4_134676_s2,34.184847572796684,0.97476,0.03503,1.8145976e-05
9586,9586,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_1_01135_s1,33.26691181041279,1.0017812,0.03506,1.154641e-05
10603,10603,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_23335_s2,33.07329738607854,0.97629684,0.03506,1.7119148e-05
11798,11798,any,/root/autodl-tmp/animedata/train_10k/Disney_v2_13_03851_s2,38.73413352725456,1.0034349,0.03506,1.1213485e-05
1689,1689,"(192, 384)",/root/autodl-tmp/animedata/anime_dataset/2519,37.8867696544886,0.99503255,0.0351,5.2797623e-06
6493,6493,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_015067_s2,31.88115442487913,1.0667734,0.0351,1.1537837e-05
6821,6821,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_004375_s2,35.443370151872486,1.0583792,0.0351,1.2050965e-05
8576,8576,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_0_13317_s2,26.76070591246768,1.0022941,0.0351,1.4560302e-05
11447,11447,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_10_00395_s2,31.177651002076917,0.9877809,0.0351,1.8609122e-05
15981,15981,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_223482_s2,31.902215522774373,0.9603019,0.0351,2.378331e-05
16955,16955,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_3_86530_s2,28.112665930877657,0.982501,0.0351,2.4980856e-05
17691,17691,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_041278_s3,34.80646056332064,0.98776174,0.0351,1.45492795e-05
6931,6931,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_019579_s2,26.94374796678301,1.0370392,0.03513,2.0117088e-05
11230,11230,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_4_03253_s2,33.90171448515657,1.0106764,0.03513,1.7221295e-05
13594,13594,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01694_s3,31.390148439963543,0.9671161,0.03513,2.2943283e-05
3466,3466,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/4118,29.36389916807036,0.97584265,0.03516,1.8140734e-05
7089,7089,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_036756_s1,38.54733339676872,1.0700158,0.03516,7.575447e-06
14360,14360,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_174469_s3,31.746950614149533,0.9876005,0.03516,1.2287579e-05
14637,14637,any,/root/autodl-tmp/animedata/train_10k/Japan_0_57302_s2,27.238265923306308,0.9762327,0.03516,1.3450199e-05
15918,15918,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_20848_s2,27.34604755291404,0.9673482,0.03516,2.2651186e-05
8101,8101,"(960, 1920)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_138806_s3,32.86275081525265,0.989601,0.0352,1.2917008e-05
9681,9681,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_20_01139_s2,34.67122718283498,0.9916238,0.0352,1.284512e-05
10228,10228,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_24_04800_s2,34.76801720631391,0.99857515,0.0352,1.5162342e-05
13555,13555,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01474_s3,31.535272640791035,0.9707437,0.0352,2.2907549e-05
1649,1649,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/2483,33.544919314225034,1.0885981,0.03522,3.6177053e-06
2662,2662,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/3395,46.76054170652277,0.9944386,0.03522,2.9523083e-06
6720,6720,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_010618_s2,30.869051585895807,1.0567398,0.03522,1.9652221e-05
7475,7475,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_0_068158_s2,30.344347161725523,0.9776279,0.03522,2.267286e-05
9638,9638,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_1_02551_s1,31.553755698174847,1.052457,0.03522,9.854999e-06
12326,12326,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_4_00153_s1,33.87616626003327,0.984571,0.03522,2.0877775e-05
13956,13956,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_0_133021_s3,37.08449336169857,0.9817474,0.03522,1.7779108e-05
6516,6516,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_025018_s2,28.752259431205797,1.0553701,0.03525,1.9151248e-05
12717,12717,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v3_2_003081_s2,31.41066622187111,0.9867868,0.03525,1.0241623e-05
13357,13357,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v3_7_044802_s2,32.6022271540463,0.9859367,0.03525,1.0633506e-05
15527,15527,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_143867_s1,42.59684650864577,0.99675405,0.03525,7.3587435e-06
7480,7480,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_0_072833_s2,31.71273828462521,0.98757464,0.03528,1.2150871e-05
7671,7671,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_1_119778_s2,29.13226789137997,0.9996462,0.03528,1.9749015e-05
14026,14026,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_0_144424_s2,31.20640754097714,0.9788626,0.03528,2.1904005e-05
14235,14235,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_164840_s2,32.91611016879299,0.9867223,0.0353,1.3520798e-05
1763,1763,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/2586,34.17008155915221,1.0541558,0.03534,1.875576e-05
8326,8326,any,/root/autodl-tmp/animedata/train_10k/Disney_0_04690_s1,34.159441216282914,0.9890833,0.03534,1.0683994e-05
9264,9264,any,/root/autodl-tmp/animedata/train_10k/Disney_13_04290_s2,38.22952952614428,0.98228425,0.03534,2.2099637e-05
11550,11550,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v2_11_00180_s1,30.012875389573463,0.9894411,0.03534,1.6625116e-05
13685,13685,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_06487_s3,34.31083229249374,0.99208415,0.03534,2.14194e-05
13951,13951,any,/root/autodl-tmp/animedata/train_10k/Japan_0_132998_s2,40.29774166281867,0.99175745,0.03534,1.1886426e-05
16147,16147,any,/root/autodl-tmp/animedata/train_10k/Japan_2_43340_s3,30.094716712008207,0.9704334,0.03534,2.2908596e-05
17563,17563,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_9_08507_s3,31.89582211707931,0.9730298,0.03534,1.23312675e-05
18062,18062,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_121080_s2,34.406056352821764,1.0318902,0.03534,9.319472e-06
668,668,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/160,36.836722491566825,0.99371636,0.03537,1.3917897e-05
7564,7564,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_1_017069_s3,30.660742222366608,0.9773635,0.03537,1.3867e-05
8328,8328,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_0_04710_s1,33.91935862956825,0.98660547,0.03537,1.428908e-05
9314,9314,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_14_01174_s2,29.714169194351964,0.9682225,0.03537,2.7630416e-05
13466,13466,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01313_s1,37.37163925877207,0.9885101,0.03537,1.323885e-05
14576,14576,any,/root/autodl-tmp/animedata/train_10k/Japan_0_48422_s2,29.2334137463556,0.97467935,0.03537,2.0634445e-05
15816,15816,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_190760_s2,34.38107477086117,0.97907495,0.03537,1.1720791e-05
16224,16224,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_61594_s2,32.954441952559854,0.9639746,0.03537,1.8762406e-05
6979,6979,"(256, 512)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_024433_s2,28.45028011577652,1.0428778,0.0354,1.8045392e-05
7219,7219,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_22_001966_s2,35.098641583499656,0.97742814,0.0354,1.6023681e-05
9659,9659,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_1_03188_s1,31.3931624652124,0.99282485,0.0354,2.4280556e-05
9784,9784,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_21_00784_s2,33.234652457208384,0.9848446,0.0354,1.5619764e-05
11519,11519,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_10_05461_s2,32.18540424791777,0.9799998,0.0354,1.6474405e-05
12772,12772,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v3_5_001400_s2,32.225157287381975,0.99005204,0.0354,2.7549113e-05
15195,15195,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Japan_1_20484_s3,30.773135803543,0.9871422,0.0354,2.0469775e-05
17550,17550,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Japan_8_05586_s2,38.62076520804953,0.99983805,0.0354,1.3950347e-05
3829,3829,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/4445,42.01416434860551,1.072473,0.03543,1.348814e-07
6606,6606,"(832, 1664)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_036874_s1,28.535286786326143,1.0678041,0.03543,1.1084645e-05
12127,12127,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v2_18_01024_s1,34.944775207684586,0.9930532,0.03543,9.6162685e-06
15505,15505,any,/root/autodl-tmp/animedata/train_10k/Japan_2_13843_s2,29.23041318139159,0.97728306,0.03543,2.1723972e-05
9145,9145,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Disney_14_01440_s2,35.69310280650966,0.98008645,0.03546,1.9441155e-05
11663,11663,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_12_00407_s2,32.22689276918624,0.99167186,0.03546,1.4424025e-05
12767,12767,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_v3_5_000688_s2,35.01575005838792,0.9796267,0.03546,2.4859535e-05
12968,12968,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_025607_s2,31.40004502408184,0.9847306,0.03546,1.4451735e-05
12980,12980,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_027040_s2,29.89853080098986,0.9818891,0.03546,1.2378494e-05
13745,13745,any,/root/autodl-tmp/animedata/train_10k/Japan_0_106651_s2,29.100426293160105,0.9778928,0.03546,1.9859535e-05
17730,17730,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_047665_s3,30.000882129684552,0.9865844,0.03546,1.6105601e-05
6827,6827,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_004486_s1,29.625986756166512,1.0543666,0.0355,1.8290688e-05
10229,10229,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_24_04812_s2,36.18029791976919,0.99636346,0.0355,1.3382147e-05
12033,12033,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v2_16_00666_s2,29.585234440934897,1.0601975,0.0355,2.025258e-05
16236,16236,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_63640_s3,28.61184741024587,0.9642969,0.0355,3.0847095e-05
2465,2465,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/3217,43.52649557815185,1.0067621,0.03552,2.305218e-06
4889,4889,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/54,47.82784631869083,0.9980566,0.03552,1.8580135e-06
5346,5346,"(192, 384)",/root/autodl-tmp/animedata/anime_dataset/5810,30.04493633658585,0.9453324,0.03552,3.0380008e-05
8113,8113,"(256, 512)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_142274_s2,32.49363851421834,0.9906538,0.03552,1.5317566e-05
11397,11397,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_8_00755_s2,30.12165677298741,0.9811419,0.03552,2.5516983e-05
11661,11661,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_12_00399_s2,32.5068920889465,0.9910038,0.03552,1.5605074e-05
12044,12044,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v2_16_01239_s2,31.90886826119569,1.0652794,0.03552,1.6442871e-05
12666,12666,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_v3_11_002191_s2,36.22122935120044,0.9874602,0.03552,1.5611313e-05
14681,14681,any,/root/autodl-tmp/animedata/train_10k/Japan_0_71788_s3,32.33832076018208,0.9863343,0.03552,1.3808412e-05
14685,14685,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_72290_s2,32.27633781714198,0.98559874,0.03552,1.4258803e-05
14822,14822,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_0_93692_s3,31.47730630128549,0.9939488,0.03552,2.59773e-05
16724,16724,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_3_12747_s3,30.408650832835026,0.9867095,0.03552,1.9528587e-05
6465,6465,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_012026_s2,34.13830626731296,1.0699416,0.03555,6.3984844e-06
9187,9187,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Disney_19_02764_s2,31.727549250213016,0.99049526,0.03555,1.4652843e-05
12790,12790,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v3_5_003651_s2,37.46418306854482,1.0008357,0.03555,1.2057314e-05
15934,15934,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_213753_s2,30.70583953347874,0.9709883,0.03555,1.9402618e-05
17300,17300,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_4_51795_s3,28.43454487379168,0.95409304,0.03555,2.0677682e-05
1355,1355,"(1088, 2176)",/root/autodl-tmp/animedata/anime_dataset/2218,26.30936254156609,1.0935389,0.03558,4.2987325e-05
9423,9423,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_15_03885_s2,42.14517203769571,0.9910517,0.03558,1.4051857e-05
14669,14669,any,/root/autodl-tmp/animedata/train_10k/Japan_0_67972_s2,28.090561798632656,0.96539086,0.03558,1.6149672e-05
6921,6921,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Japan_2_23306_s3,25.63941435189388,0.98807305,0.03558,2.237533e-05
16969,16969,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_3_89425_s3,31.220475316302828,0.9860723,0.03558,2.2195265e-05
17959,17959,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_095479_s3,30.75363734320145,0.9821294,0.03558,1.4426036e-05
1122,1122,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/2008,37.06928324305389,0.9958842,0.0356,8.506918e-06
5236,5236,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/5711,38.71617033014872,0.99819654,0.0356,1.0948845e-05
12399,12399,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v2_5_04314_s2,36.41456097605848,1.0402192,0.0356,1.6194826e-05
14611,14611,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_0_55462_s2,34.17895942572291,0.9928003,0.0356,7.838024e-06
6748,6748,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_012269_s2,29.96584264093727,1.0508945,0.03564,1.7764136e-05
7552,7552,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_1_011567_s3,31.951984808250977,0.9947456,0.03564,1.3577148e-05
8557,8557,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_0_12884_s2,26.15373232596239,0.9757164,0.03564,1.9652358e-05
8820,8820,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_11_00962_s2,31.8882411515481,0.97676617,0.03564,2.0383603e-05
15019,15019,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_1_11868_s2,25.527312028583296,0.9724168,0.03564,1.9083407e-05
2925,2925,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/3631,44.130953963572296,0.99248505,0.03568,9.127205e-06
4085,4085,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/4676,41.45467307116464,1.0227884,0.03568,9.19511e-06
137,137,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/1121,34.32677010624027,0.9795757,0.0357,1.4593722e-05
11398,11398,any,/root/autodl-tmp/animedata/train_10k/Disney_8_00782_s2,37.43349219093653,0.993214,0.0357,4.1079375e-06
16178,16178,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_51639_s3,33.5854105169821,0.9561877,0.0357,2.135676e-05
17349,17349,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_4_69547_s3,29.091486074112225,0.9706355,0.0357,2.6719757e-05
18165,18165,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_v3_1_011052_s2,29.75922040595005,0.97377014,0.0357,1.4271807e-05
17757,17757,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_052334_s3,35.13766348528584,0.98729205,0.03574,1.3645604e-05
898,898,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/1807,35.43123474402699,0.98668486,0.03577,1.7380073e-05
1439,1439,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/2294,42.67914879018423,1.0011295,0.03577,6.1851124e-06
1827,1827,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/2643,43.83819426393026,0.9991865,0.03577,6.871943e-06
5849,5849,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/699,29.028271718712915,0.96475184,0.03577,2.1759632e-05
6783,6783,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_014926_s2,29.141146924566385,1.0405704,0.03577,1.9750394e-05
7268,7268,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_22_013151_s1,33.31784509833162,0.9647597,0.03577,2.2669396e-05
8948,8948,any,/root/autodl-tmp/animedata/train_10k/Disney_11_02794_s2,31.108960301959197,0.9725958,0.03577,2.4777044e-05
14468,14468,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_37008_s2,28.27464372334093,0.9743091,0.03577,1.9297615e-05
15190,15190,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_1_19994_s3,29.657547604149745,0.97411925,0.03577,1.8405275e-05
15283,15283,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_07091_s3,29.92856037007585,0.9584384,0.03577,2.5772413e-05
15404,15404,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_117004_s3,28.717360675996886,0.9769166,0.03577,2.0095064e-05
15658,15658,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_166874_s3,29.685333002877798,0.9360267,0.03577,1.42899e-05
17402,17402,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_4_83077_s3,27.28478373434003,0.98170525,0.03577,2.390135e-05
10720,10720,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_33027_s1,33.445246132093345,0.98534226,0.0358,1.5037676e-05
13107,13107,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_040322_s2,29.062265004382454,0.9779171,0.0358,1.1564653e-05
13108,13108,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_040349_s2,29.86738861442908,0.98082614,0.0358,1.1948781e-05
13953,13953,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_0_133002_s3,39.25662029522477,0.9872173,0.0358,1.4516247e-05
14563,14563,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_0_46457_s2,29.068127370346296,0.9628586,0.0358,2.3180539e-05
15293,15293,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_2_08586_s1,48.10837670557036,0.9967873,0.0358,3.1205657e-06
16713,16713,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_3_12396_s3,29.91113537477736,0.97968346,0.0358,1.9768946e-05
17957,17957,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_095465_s2,32.53605522111933,0.98520017,0.0358,1.2004179e-05
4391,4391,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/4951,41.56251201257067,0.99907434,0.03583,1.4089217e-05
4501,4501,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/505,40.17950890694111,0.9809581,0.03583,1.5336575e-05
5547,5547,"(192, 384)",/root/autodl-tmp/animedata/anime_dataset/5992,35.489582865746804,0.98099566,0.03583,1.6104952e-05
7229,7229,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_22_004209_s2,38.014539769926415,0.98635674,0.03583,1.4696121e-05
8711,8711,any,/root/autodl-tmp/animedata/train_10k/Disney_10_03252_s1,30.38923650325636,0.9909215,0.03583,2.9536583e-05
11457,11457,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v2_10_01068_s2,30.850898183860476,0.98910475,0.03583,1.9520681e-05
16198,16198,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_57008_s3,34.46613286024039,0.9824132,0.03583,1.2570808e-05
8982,8982,any,/root/autodl-tmp/animedata/train_10k/Japan_v3_0_124893_s3,34.084243707943315,0.9845522,0.03583,1.2082333e-05
6477,6477,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_013330_s2,29.6969981301936,1.0640475,0.03586,9.761021e-06
8193,8193,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_0_00529_s1,28.255345368309417,0.98871195,0.03586,2.3633573e-05
8800,8800,any,/root/autodl-tmp/animedata/train_10k/Disney_10_04946_s1,31.678350975501846,1.0032443,0.03586,1.6375157e-05
9380,9380,any,/root/autodl-tmp/animedata/train_10k/Disney_14_04029_s1,34.33871683048137,0.98791623,0.03586,2.6762982e-05
10602,10602,any,/root/autodl-tmp/animedata/train_10k/Disney_27_23326_s2,32.47902924260206,0.9748835,0.03586,2.1808679e-05
11023,11023,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_2_00602_s2,29.56433738723537,1.0053395,0.03586,2.3867477e-05
11107,11107,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_2_02905_s1,36.874150227672914,1.0031714,0.03586,7.934121e-06
